,tns_name,previous_name,repeater_name,ra,dec,gb,bonsai_dm,low_ft_68,up_ft_68,low_ft_95,up_ft_95,dm_fitb,dm_exc_ne2001,dm_exc_ymw16,bc_width,scat_time,flux,fluence,sub_num,width_fitb,sp_idx,sp_run,high_freq,low_freq,peak_freq,chi_sq,dof,previous_rp_name,redshift,fre_width,fre_width_ob,in_duration,energy,luminosity,T_B,log_dm_fitb,log_dm_exc_ne2001,log_bc_width,log_scat_time,log_flux,log_fluence,log_width_fitb,log_high_freq,log_low_freq,log_peak_freq,log_fre_width,log_redshift,log_in_duration,log_energy,log_luminosity,log_T_B
30,FRB20180916B,180916.J0158+65,repeater,29.5031258,65.7167542,3.73,347.8,0.0,6.8,0.0,26.1,349.3491,150.4,24.5,3.93,0.00105,1.84,6.1,0,0.000765,58.1,-70.6,723.3,504.1,603.9,273337.62,271161,FRB20180916B,0.0337,226.58703999999994,219.19999999999993,0.717448597872672,9.766051951332314e+37,3.1410703418406523e+40,7.94426666318355e+26,2.543259628753845,2.1772478362556233,0.5943925503754267,-2.978810700930062,0.2648178230095365,0.785329835010767,-3.1163385648463824,2.859318465097116,2.7025166974381505,2.780965029608317,2.3552350660858665,-1.4723700991286615,-0.1442092088238446,37.989719030220165,40.497077662196396,26.900053813584684
31,FRB20180916C,-9999,non-repeater,107.15,45.08,21.71,2248.3,0.0,3.5,0.0,6.8,2252.873,2179.0,2166.8,9.83,0.0051,0.39,2.1,0,0.00406,47.0,-50.0,794.6,516.9,640.9,300158.038,299738,-9999,2.4739264791649695,964.7093832641121,277.70000000000005,1.168706368528532,1.9732042569693972e+41,1.2730280674590192e+44,1.3214979402344733e+29,3.3527367101642236,3.3382572302462554,0.9925535178321356,-2.2924298239020637,-0.4089353929735008,0.3222192947339193,-2.3914739664228057,2.900148560719344,2.713406532167691,2.8067902715840667,2.9843965027183237,0.3933867890007002,0.06770541060912816,41.2951720437333,44.10483797899395,29.12106649055097
32,FRB20180917B,-9999,non-repeater,238.8,77.53,35.37,860.5,28.8,6.6,52.6,12.3,857.038,813.9,820.1,19.66,0.0066,1.03,8.3,0,0.00247,2.26,-8.6,765.0,400.2,456.2,451759.045,445961,-9999,0.8293236091503718,667.3372526180557,364.8,1.3502258362844777,7.236446193705095e+40,1.64276336440311e+43,2.244804812452616e+28,2.9330000784277974,2.9105710484812586,1.2935835134961169,-2.1804560644581312,0.012837224705172217,0.919078092376074,-2.607303046740334,2.8836614351536176,2.6022770843001926,2.6591552809406296,2.8243453690511044,-0.0812759709642579,0.13040641386493995,40.85952533727701,43.21557500900084,28.351178584733542
33,FRB20180917A,-9999,repeater,65.54,73.63,16.58,194.1,43.8,6.9,155.9,25.6,189.917,102.1,81.5,60.949999999999996,0.008,3.2,46.0,0,0.00178,34.0,-19.0,800.2,658.6,800.2,908712.749,904687,FRB20180814A,0.0028248897309842676,142.00000438590737,141.60000000000002,1.7749858606695523,6.96364880911146e+36,4.857961981998261e+38,2.3346024190471626e+22,2.2785638413865477,2.0090257420869104,1.7849737099544007,-2.0969100130080562,0.505149978319906,1.662757831681574,-2.749579997691106,2.903198547042978,2.818621726375889,2.903198547042978,2.152288357796967,-2.5489985001134694,0.24919489786567686,36.84283686064879,38.686454111730335,22.368212931190936
34,FRB20180917A,-9999,repeater,65.54,73.63,16.58,194.1,43.8,6.9,155.9,25.6,189.917,102.1,81.5,60.949999999999996,0.008,3.2,46.0,1,0.00345,52.3,-46.5,800.2,561.8,701.7,908712.749,904687,FRB20180814A,0.0028248897309842676,239.0734537118667,238.4000000000001,3.4402815838819976,6.106463845730457e+36,4.259974909732792e+38,3.03603708558674e+22,2.2785638413865477,2.0090257420869104,1.7849737099544007,-2.0969100130080562,0.505149978319906,1.662757831681574,-2.462180904926726,2.903198547042978,2.749581734865559,2.8461514765288154,2.378531355511416,-2.5489985001134694,0.536593990630057,36.78578979013462,38.629407041216176,22.482307072219264
35,FRB20180917A,-9999,repeater,65.54,73.63,16.58,194.1,43.8,6.9,155.9,25.6,189.917,102.1,81.5,60.949999999999996,0.008,3.2,46.0,2,0.0076,62.0,-67.0,770.5,531.1,639.7,908712.749,904687,FRB20180814A,0.0028248897309842676,240.07627860159758,239.39999999999998,7.578591315218314,5.566915949998251e+36,3.883576955616455e+38,3.653064361052803e+22,2.2785638413865477,2.0090257420869104,1.7849737099544007,-2.0969100130080562,0.505149978319906,1.662757831681574,-2.1191864077192086,2.8867726430544383,2.725176301419137,2.805976350717563,2.380349250513609,-2.5489985001134694,0.8795884878375743,36.74561466432337,38.58923191540492,22.56265732384177
36,FRB20180918A,-9999,non-repeater,301.27,64.96,17.11,1454.1,0.0,3.4,0.0,6.0,1453.9882,1374.0,1367.9,2.9499999999999997,0.00146,1.45,4.1,0,0.00055,13.4,-15.5,800.2,419.8,617.6,289525.913,289401,-9999,1.467446560820246,938.6166717360217,380.40000000000003,0.22290249715364258,1.4607522543879354e+41,1.2747014105207077e+44,2.3116485216004221e+30,3.162560881973032,3.137986732723532,0.469822015978163,-2.835647144215563,0.16136800223497488,0.6127838567197355,-3.2596373105057563,2.903198547042978,2.623042434246382,2.7907072873276797,2.9724882638959254,0.1665622947486388,-0.6518850661363049,41.16457656523217,44.10540846637795,30.363921801749594
37,FRB20180919B,-9999,non-repeater,5.34,5.94,-56.14,558.0,0.0,1.0,0.0,2.4,560.2214,527.4,536.0,0.98,0.0005,2.56,3.0,0,0.000408,4.4,-11.1,768.9,400.2,487.6,140499.114,141050,-9999,0.5104060629971153,556.8867154270364,368.7,0.27012603431318405,1.0429710890119015e+40,1.3442644107727188e+43,7.332882454235183e+30,2.7483596944989754,2.7221401254574156,-0.00877392430750515,-3.3010299956639813,0.4082399653118496,0.47712125471966244,-3.38933983691012,2.8858698609039064,2.6022770843001926,2.6880636969463443,2.745766857886981,-0.29208417537123627,-0.5684335571909849,40.018272270021335,43.12848470089439,30.865274723331055
38,FRB20180919A,-9999,repeater,65.54,73.63,16.58,190.9,43.8,6.9,155.9,25.6,188.85,101.0,80.5,21.63,0.0045,0.58,3.1,0,0.00378,27.8,-179.0,484.6,400.2,432.6,442868.506,441402,FRB20180814A,0.002248222001635545,84.58974993693808,84.40000000000003,3.7715207839937994,1.6064706296889837e+35,3.012412105600343e+37,7.2793649035478536e+22,2.276116989163544,2.0043213737826426,1.3350565194390915,-2.3467874862246565,-0.23657200643706275,0.4913616938342727,-2.4225082001627745,2.6853834098014873,2.6022770843001926,2.636086515103073,1.9273177411061457,-2.6481608063926076,0.5765165053567349,35.20587278996808,37.47891438417724,22.8620934904509
39,FRB20180920A,-9999,non-repeater,78.89,28.29,-5.87,562.9,0.0,11.1,0.0,21.8,555.66,394.9,324.9,14.75,0.0091,0.86,8.5,0,0.00222,20.1,-26.3,787.4,435.9,585.9,884341.437,880985,-9999,0.36031309718634985,478.15005366100195,351.5,1.631977229794974,1.7303647475207676e+40,2.381530038714546e+42,3.6701991856568886e+27,2.7448091345854015,2.5964871337365443,1.1687920203141817,-2.0409586076789066,-0.06550154875643228,0.9294189257142927,-2.653647025549361,2.8961954104542107,2.639386869017684,2.767823498007517,2.679564208851496,-0.4433199512208108,0.2127140949549855,40.23813765870036,42.37685606372529,27.564689634520278
40,FRB20180920B,-9999,non-repeater,191.09,63.52,53.59,459.4,0.0,1.1,0.0,2.1,463.4,430.2,438.3,10.81,0.00173,0.35,1.7,0,0.00233,12.3,-121.0,483.4,400.2,421.1,432568.567,431369,-9999,0.4006568017406428,116.53464590482147,83.19999999999999,1.6635052905925503,3.0979252255301604e+39,8.9335030202821e+41,6.705172061263258e+27,2.6659560294539566,2.6336704060514435,1.0338256939533104,-2.7619538968712045,-0.4559319556497244,0.2304489213782739,-2.632644078973981,2.6843066460716316,2.6022770843001926,2.6243852414202653,2.066455060884672,-0.3972274800704451,0.22102418643207114,39.491070931005,41.95102178857095,27.82640992675114
41,FRB20180921A,-9999,non-repeater,28.92,5.05,-54.27,393.1,0.0,1.1,0.0,3.8,394.372,359.2,368.4,3.93,0.0015,0.92,2.3,0,0.00114,1.0,-10.4,672.2,400.2,419.9,279028.153,279066,-9999,0.319154678972152,358.81007268042544,272.00000000000006,0.8641897862108602,2.6105044523148208e+39,1.3774636650994926e+42,8.37700336426052e+28,2.5959060729092207,2.5553363279952666,0.5943925503754267,-2.8239087409443187,-0.036212172654444715,0.36172783601759284,-2.9430951486635273,2.8274985081334587,2.6022770843001926,2.6231458746379395,2.5548646262564594,-0.4959987842064741,-0.0633908708857882,39.416724438253155,42.13908015180338,28.923088689857998
42,FRB20180922A,-9999,non-repeater,342.29,69.67,9.29,562.9,0.0,3.0,0.0,6.2,555.687,414.4,341.5,2.9499999999999997,0.000313,2.6,7.7,0,0.000806,-4.0,-9.2,555.9,400.2,400.2,302315.045,340473,-9999,0.3826385498624212,215.27682221357895,155.7,0.5829433875398604,1.212497435059092e+40,5.660725724463923e+42,6.733101345486328e+29,2.744830236817222,2.6174197467371765,0.469822015978163,-3.5044556624535517,0.414973347970818,0.8864907251724818,-3.093664958194909,2.74499667403856,2.6022770843001926,2.6022770843001926,2.3329972740101885,-0.4172112780380938,-0.23437361963697745,40.08368082856019,42.752872112800596,29.828215151443178
43,FRB20180923A,-9999,non-repeater,327.61,71.92,13.83,218.4,12.2,1.3,23.8,2.6,219.4397,119.4,92.2,1.97,0.000211,0.76,1.2,0,0.00015,18.2,-57.4,572.9,400.2,468.9,163961.351,163545,-9999,0.025873872635498334,177.16841780415055,172.7,0.14621680501000173,9.035647264179506e+36,5.870641818759045e+39,1.3120350865070906e+27,2.3413152008650036,2.0770043267933502,0.2944662261615929,-3.6757175447023074,-0.11918640771920865,0.07918124604762482,-3.8239087409443187,2.7580788222496126,2.6022770843001926,2.6710802327388494,2.2483863067393965,-1.5871385640026008,-0.8350027101162564,36.955959268484435,39.768685583889535,27.11794544911942
44,FRB20180923D,-9999,non-repeater,169.08,48.75,61.62,328.4,0.0,0.9,0.0,1.0,329.3996,298.7,308.7,0.98,0.0001144,2.4,2.2,0,0.0001,20.9,-92.7,524.4,400.2,448.0,167150.173,162937,-9999,0.24836824031066623,155.04733544658473,124.19999999999999,0.08010456912546432,1.585558111932148e+39,2.1593022437487687e+42,1.8374330184770736e+30,2.5177230674569953,2.475235222604128,-0.00877392430750515,-3.9415739755429944,0.38021124171160603,0.3424226808222063,-4.0,2.7196626830180466,2.6022770843001926,2.651278013998144,2.1904643071048615,-0.6049039396535475,-1.0963427112642998,39.200182163883746,42.33431343603744,30.264211516335276
45,FRB20180923C,-9999,non-repeater,239.14,22.85,48.06,173.1,0.0,1.0,0.0,1.3,173.9839,144.9,146.5,1.97,0.0005,0.89,1.37,0,0.00032,1.0,-10.2,675.6,400.2,420.5,325038.302,322841,-9999,0.059186938729728626,291.7000829261673,275.40000000000003,0.3021185291274197,4.917927521149447e+37,3.383951890845736e+40,1.015659407865004e+28,2.2405090617040617,2.1610683854711747,0.2944662261615929,-3.3010299956639813,-0.05060999335508721,0.1367205671564068,-3.494850021680094,2.829689640898971,2.6022770843001926,2.623766000133931,2.4649365525854683,-1.2277741220515952,-0.5198226383446576,37.69178212395601,40.52942418010908,28.006748095661095
46,FRB20180924A,-9999,non-repeater,35.46,37.52,-21.96,1114.5,0.0,2.8,0.0,4.9,1116.5456,1047.3,1049.0,2.9499999999999997,0.00099,1.3,3.5,0,0.00087,6.5,-5.0,800.2,400.2,770.6,287463.174,286362,-9999,1.09091337465459,836.3653498618361,400.00000000000006,0.4160861040662291,8.848206209808619e+40,6.871737862150809e+43,7.570533443682316e+29,3.0478764644643066,3.0200711035338412,0.469822015978163,-3.00436480540245,0.11394335230683679,0.5440680443502757,-3.0604807473813813,2.903198547042978,2.6022770843001926,2.886829004676982,2.922396031946304,0.0377902662591643,-0.3808167879997228,40.94685523542744,43.83706658400234,29.879126482338286
47,FRB20180925A,-9999,non-repeater,74.93,77.99,21.05,236.2,33.6,8.0,68.1,15.7,237.742,167.1,159.0,14.75,0.006,0.99,8.7,0,0.00452,-1.2,4.1,800.2,400.2,800.2,398511.617,397626,-9999,0.08762553400542913,435.0502136021717,400.00000000000006,4.155842115396159,1.3190025761653938e+39,1.6324541062573095e+41,1.2351192456039447e+26,2.376105911879439,2.2229764498933915,1.1687920203141817,-2.221848749616356,-0.004364805402450088,0.9395192526186185,-2.344861565188618,2.903198547042978,2.6022770843001926,2.903198547042978,2.6385393862230933,-1.0573693223501979,0.6186590399162514,39.120245643774815,41.21284098064888,26.091708888938
48,FRB20180925B,-9999,non-repeater,145.45,20.99,46.52,668.0,0.0,3.1,0.0,5.6,667.866,628.2,637.4,5.8999999999999995,0.0014,0.76,2.7,0,0.00115,15.0,-41.5,606.9,400.2,479.6,261962.202,259610,-9999,0.6229422980598378,335.4621730089685,206.7,0.7085895791703615,1.3884684934588998e+40,6.342915659792518e+42,9.336224706554809e+28,2.8246893347834416,2.798097932062486,0.7708520116421441,-2.853871964321762,-0.11918640771920865,0.43136376415898736,-2.939302159646388,2.7831171374904673,2.6022770843001926,2.6808791744268112,2.5256435558622163,-0.20555217933566897,-0.14960523888131635,40.14253602937098,42.80228893672771,28.97017129586962
49,FRB20180928A,-9999,non-repeater,312.95,30.85,-8.58,250.7,0.0,1.0,0.0,1.1,252.7681,94.7,135.9,2.9499999999999997,0.0001475,1.34,2.5,0,0.000269,-2.93,-39.7,492.1,400.2,400.2,159235.574,154121,-9999,0.002248222001635545,92.10661160195033,91.90000000000003,0.26839658489268037,1.1985100331109928e+35,6.43845638658825e+37,1.0564724195748646e+25,2.4027222639610546,1.9763499790032735,0.469822015978163,-3.8312079796858183,0.12710479836480765,0.3979400086720376,-3.570247719997592,2.6920533650340808,2.6022770843001926,2.6022770843001926,1.9642908058666018,-2.6481608063926076,-0.5712230144780825,35.07864167400297,37.808781758176224,25.02385816378039
50,FRB20181012B,-9999,non-repeater,206.33,64.15,51.97,713.3,0.0,2.1,0.0,3.8,715.189,681.7,689.4,3.93,0.00026,0.49,1.44,0,0.00056,20.9,-154.0,483.9,400.2,428.3,334457.291,335001,-9999,0.682418769845725,140.81845103608717,83.69999999999999,0.3328541086422562,7.960158463926543e+39,4.557108892515001e+42,2.047636970933053e+29,2.8544208261513413,2.8335932939984563,0.5943925503754267,-3.5850266520291822,-0.3098039199714863,0.15836249209524964,-3.2518119729937998,2.6847556221086237,2.6022770843001926,2.6317480743965693,2.1486595628896374,-0.1659490364590583,-0.4777460778901769,39.90092171338137,42.65868940621101,29.311252962315628
51,FRB20181013A,-9999,non-repeater,262.83,38.41,31.48,308.9,0.0,1.6,0.0,2.8,309.3055,261.2,270.7,0.98,0.00056,2.81,3.5,0,0.000512,1.08,-5.2,800.2,400.2,443.7,141833.644,140442,-9999,0.2036695122075824,481.46780488303307,400.00000000000006,0.42536592877638785,1.658237441546374e+39,1.6024786529192084e+42,1.455765892163482e+30,2.4903876425974674,2.4169731726030363,-0.00877392430750515,-3.2518119729937998,0.4487063199050799,0.5440680443502757,-3.290730039024169,2.903198547042978,2.6022770843001926,2.647089428716555,2.682567251732377,-0.6910739767483778,-0.37123729942858374,39.21964671690799,42.20479225286721,30.163091539869697
52,FRB20181013E,-9999,non-repeater,307.28,69.02,17.1,344.5,0.0,1.4,0.0,2.7,345.297,264.5,256.0,2.9499999999999997,0.0011,0.62,2.03,0,0.00086,-5.6,0.9,623.0,400.2,400.2,319659.367,319194,-9999,0.20763257283990985,269.0605372287319,222.8,0.7121371345405124,9.02676121149439e+38,3.3293727768837703e+41,4.533976927063007e+28,2.5381928051403446,2.4224256763712044,0.469822015978163,-2.958607314841775,-0.20760831050174613,0.3074960379132129,-3.065501548756432,2.7944880466591697,2.6022770843001926,2.6022770843001926,2.429850005007978,-0.6827045145279851,-0.14743636726271925,38.95553195404698,41.52236242413831,28.656479305716676
53,FRB20181013B,-9999,non-repeater,97.18,52.04,17.78,284.7,0.0,19.2,0.0,38.2,277.507,191.7,173.0,119.92999999999999,0.0656,0.56,21.0,0,0.0028,-0.5,-4.2,790.4,400.2,400.2,4069660.806,4061225,-9999,0.11860538398142309,436.47982082955133,390.2,2.503116863280268,2.9542259131945646e+39,8.812301365325004e+40,7.838852637322367e+24,2.443273942496644,2.2826221128780624,2.0789278336807198,-1.1830961606243398,-0.25181197299379954,1.3222192947339193,-2.5528419686577806,2.8978469315795716,2.6022770843001926,2.6022770843001926,2.639964170367013,-0.9258955961289995,0.39848112603370545,39.470443703265126,40.945089340845925,24.894252500216947
54,FRB20181013C,-9999,non-repeater,146.07,34.1,49.48,1004.5,0.0,1.3,0.0,2.5,1005.766,967.2,980.1,4.92,0.000435,0.44,1.64,0,0.00076,-3.7,-0.8,698.0,400.2,400.2,261701.004,262649,-9999,1.000626739643124,595.7866430657224,297.8,0.37988095677236144,1.8191807688308958e+40,9.764516730254612e+42,2.885693566641052e+29,3.00249695017339,2.9855162878527155,0.6919651027673603,-3.3615107430453626,-0.3565473235138126,0.21484384804769785,-3.1191864077192086,2.843855422623161,2.6022770843001926,2.6022770843001926,2.7750907625448926,0.0002721043082244435,-0.4203524768479439,40.25987585629552,42.98965075386275,29.46025021124027
55,FRB20181014A,-9999,non-repeater,46.01,63.33,4.19,1311.8,0.0,1.5,0.0,2.9,1314.8896,1128.2,1014.9,5.8999999999999995,0.0023,0.99,2.7,0,0.00205,3.7,0.5,800.2,456.0,800.2,258344.244,256698,-9999,1.1828154070674404,751.3250631126131,344.20000000000005,0.9391540820916807,8.286406089716919e+40,6.632154790012236e+43,1.5626616850595998e+29,3.118889290374402,3.052386095389375,0.7708520116421441,-2.638272163982407,-0.004364805402450088,0.43136376415898736,-2.688246138944246,2.903198547042978,2.658964842664435,2.903198547042978,2.875827876514395,0.0729169729058153,-0.027263149467099113,40.9183662128389,43.82165465380031,29.19386496380579
56,FRB20181014B,-9999,non-repeater,78.56,14.66,-13.82,888.0,0.0,1.2,0.0,2.3,887.972,785.4,737.4,3.93,0.0011,0.65,1.88,0,0.00073,3.6,-9.0,800.2,400.2,487.5,304365.112,302169,-9999,0.7976237209412922,719.0494883765169,400.00000000000006,0.4060916595035523,1.6201417181705446e+40,1.0069486008061006e+43,2.871617138096177e+29,2.9483992715925504,2.8950908969343994,0.5943925503754267,-2.958607314841775,-0.18708664335714442,0.2741578492636798,-3.136677139879544,2.903198547042978,2.6022770843001926,2.687974620034556,2.856758781605712,-0.09820193879780381,-0.3913759301572934,40.20955300511517,43.0030073027721,29.458126536581382
57,FRB20181014C,-9999,non-repeater,117.87,41.59,28.36,752.1,0.0,2.4,0.0,4.3,752.1671,692.3,689.1,3.93,0.001,0.57,1.48,0,0.00079,18.0,-30.5,707.7,408.6,537.7,340330.863,355674,-9999,0.6941940453859842,506.73343897494794,299.1,0.4662984161415915,1.0633320549433368e+40,6.938174164724559e+42,1.5646017845055006e+29,2.8763143333393226,2.840294331611436,0.5943925503754267,-3.0,-0.24412514432750865,0.17026171539495738,-3.1023729087095586,2.849849195605258,2.611298362296429,2.730540036477119,2.704779564016603,-0.1585191159125183,-0.3313360596948434,40.02666890620769,42.841245197470506,29.194403821244563
58,FRB20181014D,-9999,non-repeater,216.04,-2.93,52.54,376.9,0.0,19.6,0.0,39.6,377.132,347.1,350.6,1.97,0.0021,8.4,18.0,0,0.00172,0.4,-0.5,800.2,400.2,624.3,292258.322,291226,-9999,0.30511028147848746,522.044112591395,400.00000000000006,1.3178962915313999,2.76729218321165e+40,1.685423357410135e+43,1.254516348005987e+30,2.5764933842587086,2.540454613671412,0.2944662261615929,-2.677780705266081,0.9242792860618817,1.255272505103306,-2.7644715530924513,2.903198547042978,2.6022770843001926,2.795393334931289,2.7177072023233073,-0.5155431574374388,0.11988123591220391,40.442055016335495,43.22670900828941,30.09847632511857
59,FRB20181015A,-9999,non-repeater,175.76,83.58,33.25,567.7,8.4,3.8,17.2,8.0,568.8231,522.3,528.4,1.97,0.0009,1.51,3.4,0,0.000738,0.0,-0.9,800.2,400.2,403.2,314700.447,314938,-9999,0.5046852235005781,601.8740894002314,400.00000000000006,0.4904680317675204,9.550377689581492e+39,6.382109236596448e+42,1.5295072487333383e+30,2.7549772248504447,2.7179200258369938,0.2944662261615929,-3.0457574905606752,0.17897694729316943,0.5314789170422551,-3.1319436381769585,2.903198547042978,2.6022770843001926,2.6055205234374688,2.7795056474073365,-0.29697941063406835,-0.30938929425633227,39.9800205470034,42.804964233333685,30.18455153956027
60,FRB20181017B,-9999,non-repeater,237.76,78.5,34.93,304.1,32.8,8.5,63.1,16.7,307.369,263.7,269.9,12.78,0.0043,1.06,6.5,0,0.00231,61.0,-77.0,704.8,499.3,593.2,622489.733,725945,-9999,0.20667238677028615,247.97117548129376,205.49999999999994,1.9143555660396112,4.243451477053291e+39,8.350281638888275e+41,1.8619739442085579e+27,2.4876600641792286,2.4211101297934343,1.1065308538223813,-2.3665315444204134,0.02530586526477026,0.8129133566428556,-2.6363880201078556,2.8480658954039915,2.6983615660551097,2.7732011423563443,2.3944012007578146,-0.6847175450195072,0.28202260534641743,39.627719240477916,41.921701123645555,27.26997359932759
61,FRB20181017A,181017.J1705+68,repeater,256.33,68.28,34.8,1268.1,0.0,25.3,0.0,47.3,1281.875,1239.0,1244.9,37.36,0.0277,0.66,16.0,0,0.00277,29.5,-50.5,663.5,432.9,535.9,2319696.153,2311913,FRB20181017A,1.3100367094294054,532.6944651944209,230.60000000000002,1.1991151433624658,3.996454647778106e+41,3.8081822393740906e+43,7.039808095728365e+27,3.1078456777124415,3.0930713063760633,1.5724068675580558,-1.5575202309355514,-0.1804560644581313,1.2041199826559248,-2.5575202309355514,2.821840927200454,2.6363875858131567,2.729083757043612,2.7264781843988546,0.11728346548725423,0.07886088762427443,41.601674888910686,43.5807177232368,27.847560820491235
62,FRB20181018B,-9999,non-repeater,336.82,71.91,12.12,292.8,58.1,6.4,129.7,14.2,293.867,180.7,139.6,0.98,0.0005,5.1,7.9,0,0.000478,7.3,-10.45,800.2,400.2,567.4,190120.496,183306,-9999,0.10481733649343672,441.9269345973748,400.00000000000006,0.43265070542531225,1.2238837369956925e+39,8.729185632246322e+41,4.131331913987638e+29,2.4681508194085504,2.256958152560932,-0.00877392430750515,-3.3010299956639813,0.7075701760979364,0.8976270912904415,-3.3205721033878812,2.903198547042978,2.6022770843001926,2.7538893314598334,2.645350471783007,-0.9795668803222236,-0.36386258384292575,39.0877401639048,41.94097372916733,29.616090087889354
63,FRB20181018A,-9999,non-repeater,17.03,51.55,-11.24,1132.2,0.0,8.8,0.0,17.8,1129.449,1008.5,999.7,31.46,0.011,0.49,5.8,0,0.0085,0.6,0.4,800.2,400.2,800.2,948425.137,945434,-9999,1.0470983241991276,818.8393296796512,400.00000000000006,4.1522187280991485,1.40585565508889e+41,2.4313502245572124e+43,2.1484375084859307e+27,3.0528666252354553,3.003675902548784,1.497758718287268,-1.958607314841775,-0.3098039199714863,0.7634279935629372,-2.070581074285707,2.903198547042978,2.6022770843001926,2.903198547042978,2.9131986940938392,0.01998746453670207,0.6182802229484161,41.147940732194115,43.38584752142557,27.332122725897776
64,FRB20181018C,-9999,non-repeater,67.15,37.57,-7.68,409.2,0.0,1.1,0.0,1.9,411.1927,265.0,220.7,0.98,0.00051,2.4,3.3,0,0.000477,-0.61,-7.6,668.2,400.2,400.2,195306.024,193642,-9999,0.2082325096411734,323.80631258383454,268.00000000000006,0.3947915622148436,1.4761679462064218e+39,1.2971302562158848e+42,1.5998403764575042e+30,2.614045395924331,2.423245873936808,-0.00877392430750515,-3.2924298239020637,0.38021124171160603,0.5185139398778874,-3.321481620959886,2.8249064713021124,2.6022770843001926,2.6022770843001926,2.5102853110436762,-0.6814514666814397,-0.40363213797477343,39.169135770740006,42.11298358958861,30.20407665322971
65,FRB20181019A,-9999,repeater,29.5031258,65.7167542,3.73,346.1,0.0,6.8,0.0,26.1,348.778,149.8,23.9,8.85,0.0036,0.81,10.4,0,0.00314,55.7,-51.7,800.2,555.3,685.7,1235524.394,1234229,FRB20180916B,0.0337,253.15313000000012,244.9000000000001,2.9469556157090824,1.8919351467504064e+38,1.570051788424255e+40,5.3529836878638545e+25,2.542549082969442,2.175511813363448,0.9469432706978255,-2.4436974992327127,-0.09151498112135022,1.0170333392987803,-2.503070351926785,2.903198547042978,2.7445276734725663,2.8361341494653747,2.4033833013982493,-1.4723700991286615,0.4693735949616369,38.27690624523112,40.195913977922565,25.72859591996077
66,FRB20181019A,-9999,repeater,29.5031258,65.7167542,3.73,346.1,0.0,6.8,0.0,26.1,348.778,149.8,23.9,8.85,0.0036,0.81,10.4,1,0.00246,34.0,-38.0,800.2,491.9,630.1,1235524.394,1234229,FRB20180916B,0.0337,318.6897100000001,308.30000000000007,2.308761405937689,1.7385275426096414e+38,1.4427441036694225e+40,6.339357729375427e+25,2.542549082969442,2.175511813363448,0.9469432706978255,-2.4436974992327127,-0.09151498112135022,1.0170333392987803,-2.6090648928966207,2.903198547042978,2.6918768225593315,2.799409479615127,2.5033680410000434,-1.4723700991286615,0.36337905399180115,38.24018157538087,40.15918930807232,25.802045259661266
67,FRB20181019B,-9999,non-repeater,37.87,68.18,7.1,723.0,0.0,3.0,0.0,5.8,725.184,565.4,473.2,2.9499999999999997,0.0016,0.72,2.7,0,0.0013,1.6,-5.8,800.2,400.2,460.1,362033.657,360538,-9999,0.5529361361063501,621.1744544425401,400.00000000000006,0.8371239291652184,1.043913856439756e+40,4.323017468393156e+42,3.0127260850338106e+29,2.8604482135310745,2.752355804153501,0.469822015978163,-2.795880017344075,-0.14266750356873156,0.43136376415898736,-2.886056647693163,2.903198547042978,2.6022770843001926,2.6628522332647964,2.793213587232369,-0.25732502663070206,-0.07721024359756982,40.01866466225204,42.635786990428734,29.478959647715165
68,FRB20181019C,-9999,non-repeater,244.7,66.27,39.7,503.0,0.0,1.5,0.0,3.1,501.6356,462.4,469.1,1.97,0.00085,1.16,2.1,0,0.000723,-4.5,9.1,800.2,400.2,800.2,351454.668,348378,-9999,0.4372036225079189,574.8814490031676,400.00000000000006,0.503060240509529,8.709133552816887e+39,6.914040960750421e+42,2.2192822334297495e+29,2.7003883498619943,2.665017825412473,0.2944662261615929,-3.070581074285707,0.06445798922691845,0.3222192947339193,-3.140861702705469,2.903198547042978,2.6022770843001926,2.903198547042978,2.759578294512131,-0.3593162483035741,-0.29838000588963765,39.9399749504212,42.839731948098375,29.34621253640364
69,FRB20181020A,-9999,non-repeater,322.62,78.83,19.7,1111.2,15.9,4.3,32.6,9.0,1112.473,1040.3,1033.3,12.78,0.00153,0.8,4.9,0,0.00196,-0.3,-4.7,776.6,400.2,400.2,521954.115,522569,-9999,1.0829967555260676,784.0399787800119,376.40000000000003,0.9409520177120946,6.342907590479678e+40,2.1571030092360546e+43,9.074366495883984e+28,3.0462894793443795,3.0171585984878146,1.1065308538223813,-2.815308569182401,-0.09691001300805639,0.6901960800285137,-2.707743928643524,2.890197386210029,2.6022770843001926,2.6022770843001926,2.894338208246785,0.03462715555492684,-0.026432522135089856,40.802288384227815,43.33387088468281,28.957816315587458
70,FRB20181022C,-9999,non-repeater,141.56,83.81,30.89,528.9,2.0,0.9,4.1,2.0,528.473,478.6,483.8,3.93,0.00068,0.91,3.2,0,0.0008,2.9,-14.2,664.2,400.2,443.9,337840.384,338041,-9999,0.4555125398567945,384.25531052219384,264.00000000000006,0.5496345638346137,8.01226657195966e+39,3.3163683018837666e+42,1.547152962191118e+29,2.723022803846758,2.6799726942774185,0.5943925503754267,-3.167491087293764,-0.040958607678906384,0.505149978319906,-3.0969100130080562,2.8222988712623667,2.6022770843001926,2.6472851450253665,2.5846198782916203,-0.34149966278396343,-0.25992596442984567,39.90375539004805,42.52066275547103,29.18953325316384
